constructorId,constructor_name,year,era,entries,total_dnfs,mechanical_dnfs,accident_dnfs,other_dnfs,total_points,total_wins,pts_lost_to_dnf,dnf_rate,mechanical_dnf_rate,reliability_index,rolling3_reliability,era_reliability,era_mech_dnf_rate
37,March,1975,Pre-V10,33,22,13,7,2,9.0,1,10.0,0.6666666666666666,0.3939393939393939,0.33333333333333337,0.318452380952381,0.36641221374045807,0.3473282442748092
37,March,1976,Pre-V10,55,38,25,11,2,19.0,1,0.0,0.6909090909090909,0.45454545454545453,0.3090909090909091,0.3183080808080808,0.36641221374045807,0.3473282442748092
37,March,1977,Pre-V10,68,50,16,5,29,0.0,0,5.0,0.7352941176470589,0.23529411764705882,0.2647058823529411,0.3023767082590612,0.36641221374045807,0.3473282442748092
37,March,1981,Pre-V10,20,16,4,1,11,0.0,0,0.0,0.8,0.2,0.19999999999999996,0.2579322638146167,0.36641221374045807,0.3473282442748092
37,March,1982,Pre-V10,35,24,7,4,13,0.0,0,0.0,0.6857142857142857,0.2,0.3142857142857143,0.25966386554621845,0.36641221374045807,0.3473282442748092
37,March,1987,Pre-V10,16,10,6,3,1,1.0,0,0.0,0.625,0.375,0.375,0.29642857142857143,0.36641221374045807,0.3473282442748092
37,March,1988,Pre-V10,32,15,12,2,1,22.0,0,0.0,0.46875,0.375,0.53125,0.4068452380952381,0.36641221374045807,0.3473282442748092
37,March,1989,Pre-V10,32,25,20,3,2,4.0,0,0.0,0.78125,0.625,0.21875,0.375,0.36641221374045807,0.3473282442748092
37,March,1992,Pre-V10,32,17,9,2,6,3.0,0,0.0,0.53125,0.28125,0.46875,0.40625,0.36641221374045807,0.3473282442748092
38,Andrea Moda,1992,Pre-V10,15,15,1,0,14,0.0,0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667
39,AGS,1986,Pre-V10,2,2,1,0,1,0.0,0,0.0,1.0,0.5,0.0,0.0,0.16260162601626016,0.1951219512195122
39,AGS,1987,Pre-V10,14,5,3,0,2,1.0,0,0.0,0.35714285714285715,0.21428571428571427,0.6428571428571428,0.3214285714285714,0.16260162601626016,0.1951219512195122
39,AGS,1988,Pre-V10,16,11,10,1,0,0.0,0,0.0,0.6875,0.625,0.3125,0.31845238095238093,0.16260162601626016,0.1951219512195122
39,AGS,1989,Pre-V10,31,29,3,1,25,1.0,0,6.0,0.9354838709677419,0.0967741935483871,0.06451612903225812,0.33995775729646693,0.16260162601626016,0.1951219512195122
39,AGS,1990,Pre-V10,32,29,5,0,24,0.0,0,0.0,0.90625,0.15625,0.09375,0.15692204301075272,0.16260162601626016,0.1951219512195122
39,AGS,1991,Pre-V10,28,27,2,0,25,0.0,0,0.0,0.9642857142857143,0.07142857142857142,0.0357142857142857,0.06466013824884793,0.16260162601626016,0.1951219512195122
40,Lambo,1991,Pre-V10,32,29,1,2,26,0.0,0,2.0,0.90625,0.03125,0.09375,0.09375,0.09375,0.03125
41,Leyton House,1990,Pre-V10,32,23,15,1,7,7.0,0,0.0,0.71875,0.46875,0.28125,0.28125,0.296875,0.453125
41,Leyton House,1991,Pre-V10,32,22,14,6,2,1.0,0,0.0,0.6875,0.4375,0.3125,0.296875,0.296875,0.453125
42,Coloni,1987,Pre-V10,2,2,1,0,1,0.0,0,0.0,1.0,0.5,0.0,0.0,0.04938271604938271,0.12345679012345678
42,Coloni,1988,Pre-V10,16,12,4,0,8,0.0,0,0.0,0.75,0.25,0.25,0.125,0.04938271604938271,0.12345679012345678
42,Coloni,1989,Pre-V10,32,32,5,0,27,0.0,0,2.0,1.0,0.15625,0.0,0.08333333333333333,0.04938271604938271,0.12345679012345678
42,Coloni,1990,Pre-V10,16,16,0,0,16,0.0,0,0.0,1.0,0.0,0.0,0.08333333333333333,0.04938271604938271,0.12345679012345678
42,Coloni,1991,Pre-V10,15,15,0,0,15,0.0,0,0.0,1.0,0.0,0.0,0.0,0.04938271604938271,0.12345679012345678
44,Euro Brun,1988,Pre-V10,32,25,8,1,16,0.0,0,0.0,0.78125,0.25,0.21875,0.21875,0.10526315789473684,0.11842105263157894
44,Euro Brun,1989,Pre-V10,16,16,0,0,16,0.0,0,0.0,1.0,0.0,0.0,0.109375,0.10526315789473684,0.11842105263157894
44,Euro Brun,1990,Pre-V10,28,27,1,0,26,0.0,0,0.0,0.9642857142857143,0.03571428571428571,0.0357142857142857,0.08482142857142856,0.10526315789473684,0.11842105263157894
45,Osella,1980,Pre-V10,14,13,8,1,4,0.0,0,0.0,0.9285714285714286,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.12698412698412698,0.4166666666666667
45,Osella,1981,Pre-V10,30,25,3,4,18,0.0,0,0.0,0.8333333333333334,0.1,0.16666666666666663,0.11904761904761901,0.12698412698412698,0.4166666666666667
45,Osella,1982,Pre-V10,24,21,8,4,9,3.0,0,1.0,0.875,0.3333333333333333,0.125,0.121031746031746,0.12698412698412698,0.4166666666666667
45,Osella,1983,Pre-V10,30,28,13,1,14,0.0,0,0.0,0.9333333333333333,0.43333333333333335,0.06666666666666665,0.11944444444444442,0.12698412698412698,0.4166666666666667
45,Osella,1984,Pre-V10,24,18,13,3,2,2.0,0,6.0,0.75,0.5416666666666666,0.25,0.14722222222222223,0.12698412698412698,0.4166666666666667
45,Osella,1985,Pre-V10,15,10,4,2,4,0.0,0,0.0,0.6666666666666666,0.26666666666666666,0.33333333333333337,0.21666666666666667,0.12698412698412698,0.4166666666666667
45,Osella,1986,Pre-V10,32,28,21,3,4,0.0,0,0.0,0.875,0.65625,0.125,0.23611111111111113,0.12698412698412698,0.4166666666666667
45,Osella,1987,Pre-V10,19,19,16,0,3,0.0,0,0.0,1.0,0.8421052631578947,0.0,0.1527777777777778,0.12698412698412698,0.4166666666666667
45,Osella,1988,Pre-V10,16,14,8,0,6,0.0,0,0.0,0.875,0.5,0.125,0.08333333333333333,0.12698412698412698,0.4166666666666667
45,Osella,1989,Pre-V10,32,32,8,2,22,0.0,0,0.0,1.0,0.25,0.0,0.041666666666666664,0.12698412698412698,0.4166666666666667
45,Osella,1990,Pre-V10,16,12,3,2,7,0.0,0,0.0,0.75,0.1875,0.25,0.125,0.12698412698412698,0.4166666666666667
46,Onyx,1989,Pre-V10,32,28,9,1,18,6.0,0,1.0,0.875,0.28125,0.125,0.125,0.11538461538461542,0.2692307692307692
46,Onyx,1990,Pre-V10,20,18,5,2,11,0.0,0,6.0,0.9,0.25,0.09999999999999998,0.11249999999999999,0.11538461538461542,0.2692307692307692
47,Life,1990,Pre-V10,14,14,0,0,14,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,Rial,1988,Pre-V10,16,13,11,1,1,3.0,0,7.0,0.8125,0.6875,0.1875,0.1875,0.14583333333333337,0.22916666666666666
48,Rial,1989,Pre-V10,32,28,0,0,28,3.0,0,0.0,0.875,0.0,0.125,0.15625,0.14583333333333337,0.22916666666666666
49,Zakspeed,1985,Pre-V10,10,9,8,0,1,0.0,0,0.0,0.9,0.8,0.09999999999999998,0.09999999999999998,0.16541353383458646,0.39849624060150374
49,Zakspeed,1986,Pre-V10,29,20,17,2,1,0.0,0,1.0,0.6896551724137931,0.5862068965517241,0.31034482758620685,0.20517241379310341,0.16541353383458646,0.39849624060150374
49,Zakspeed,1987,Pre-V10,32,23,17,2,4,2.0,0,4.0,0.71875,0.53125,0.28125,0.23053160919540228,0.16541353383458646,0.39849624060150374
49,Zakspeed,1988,Pre-V10,31,28,10,0,18,0.0,0,0.0,0.9032258064516129,0.3225806451612903,0.09677419354838712,0.22945634037819798,0.16541353383458646,0.39849624060150374
49,Zakspeed,1989,Pre-V10,31,31,1,1,29,0.0,0,0.0,1.0,0.03225806451612903,0.0,0.12600806451612903,0.16541353383458646,0.39849624060150374
50,RAM,1983,Pre-V10,15,13,1,0,12,0.0,0,0.0,0.8666666666666667,0.06666666666666667,0.1333333333333333,0.1333333333333333,0.19718309859154926,0.43661971830985913
50,RAM,1984,Pre-V10,31,22,17,2,3,0.0,0,0.0,0.7096774193548387,0.5483870967741935,0.29032258064516125,0.21182795698924728,0.19718309859154926,0.43661971830985913
50,RAM,1985,Pre-V10,25,22,13,6,3,0.0,0,1.0,0.88,0.52,0.12,0.18121863799283153,0.19718309859154926,0.43661971830985913
51,Alfa Romeo,1950,Pre-V10,23,9,7,2,0,92.0,6,6.0,0.391304347826087,0.30434782608695654,0.6086956521739131,0.6086956521739131,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1951,Pre-V10,30,8,5,1,2,75.0,5,1.0,0.26666666666666666,0.16666666666666666,0.7333333333333334,0.6710144927536232,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1963,Pre-V10,1,1,1,0,0,0.0,0,0.0,1.0,1.0,0.0,0.44734299516908216,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1965,Pre-V10,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.5777777777777778,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1979,Pre-V10,7,5,1,3,1,0.0,0,0.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1980,Pre-V10,26,23,13,7,3,4.0,0,4.0,0.8846153846153846,0.5,0.11538461538461542,0.467032967032967,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1981,Pre-V10,30,16,8,7,1,10.0,0,1.0,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.2892551892551893,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1982,Pre-V10,32,21,12,8,1,7.0,0,25.0,0.65625,0.375,0.34375,0.30860042735042736,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1983,Pre-V10,30,20,15,4,1,18.0,0,1.0,0.6666666666666666,0.5,0.33333333333333337,0.38125000000000003,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1984,Pre-V10,32,25,19,5,1,11.0,0,10.0,0.78125,0.59375,0.21875,0.2986111111111111,0.3770491803278688,0.4098360655737705
51,Alfa Romeo,1985,Pre-V10,32,24,19,4,1,0.0,0,0.0,0.75,0.59375,0.25,0.2673611111111111,0.3770491803278688,0.4098360655737705
52,Spirit,1983,Pre-V10,6,3,3,0,0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.36,0.4
52,Spirit,1984,Pre-V10,16,10,5,0,5,0.0,0,0.0,0.625,0.3125,0.375,0.4375,0.36,0.4
52,Spirit,1985,Pre-V10,3,3,2,1,0,0.0,0,0.0,1.0,0.6666666666666666,0.0,0.2916666666666667,0.36,0.4
53,Toleman,1981,Pre-V10,24,23,1,0,22,0.0,0,0.0,0.9583333333333334,0.041666666666666664,0.04166666666666663,0.04166666666666663,0.17557251908396942,0.40458015267175573
53,Toleman,1982,Pre-V10,28,26,11,3,12,0.0,0,6.0,0.9285714285714286,0.39285714285714285,0.0714285714285714,0.05654761904761901,0.17557251908396942,0.40458015267175573
53,Toleman,1983,Pre-V10,30,20,14,5,1,10.0,0,0.0,0.6666666666666666,0.4666666666666667,0.33333333333333337,0.1488095238095238,0.17557251908396942,0.40458015267175573
53,Toleman,1984,Pre-V10,29,20,11,5,4,16.0,0,0.0,0.6896551724137931,0.3793103448275862,0.31034482758620685,0.23836891078270386,0.17557251908396942,0.40458015267175573
53,Toleman,1985,Pre-V10,20,19,16,1,2,0.0,0,0.0,0.95,0.8,0.050000000000000044,0.23122605363984675,0.17557251908396942,0.40458015267175573
54,ATS,1963,Pre-V10,17,15,8,0,7,0.0,0,0.0,0.8823529411764706,0.47058823529411764,0.11764705882352944,0.11764705882352944,0.2777777777777778,0.2716049382716049
54,ATS,1978,Pre-V10,32,19,5,1,13,0.0,0,0.0,0.59375,0.15625,0.40625,0.2619485294117647,0.2777777777777778,0.2716049382716049
54,ATS,1979,Pre-V10,15,11,5,2,4,2.0,0,0.0,0.7333333333333333,0.3333333333333333,0.2666666666666667,0.26352124183006537,0.2777777777777778,0.2716049382716049
54,ATS,1980,Pre-V10,18,13,5,2,6,0.0,0,1.0,0.7222222222222222,0.2777777777777778,0.2777777777777778,0.31689814814814815,0.2777777777777778,0.2716049382716049
54,ATS,1981,Pre-V10,16,12,2,3,7,1.0,0,0.0,0.75,0.125,0.25,0.26481481481481484,0.2777777777777778,0.2716049382716049
54,ATS,1982,Pre-V10,32,23,6,8,9,4.0,0,8.0,0.71875,0.1875,0.28125,0.26967592592592593,0.2777777777777778,0.2716049382716049
54,ATS,1983,Pre-V10,15,11,6,3,2,0.0,0,0.0,0.7333333333333333,0.4,0.2666666666666667,0.2659722222222222,0.2777777777777778,0.2716049382716049
54,ATS,1984,Pre-V10,17,13,7,4,2,0.0,0,0.0,0.7647058823529411,0.4117647058823529,0.23529411764705888,0.2610702614379085,0.2777777777777778,0.2716049382716049
55,Theodore,1978,Pre-V10,7,7,1,0,6,0.0,0,0.0,1.0,0.14285714285714285,0.0,0.0,0.296875,0.234375
55,Theodore,1981,Pre-V10,15,7,5,0,2,1.0,0,0.0,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.26666666666666666,0.296875,0.234375
55,Theodore,1982,Pre-V10,15,14,1,5,8,0.0,0,0.0,0.9333333333333333,0.06666666666666667,0.06666666666666665,0.19999999999999998,0.296875,0.234375
55,Theodore,1983,Pre-V10,27,17,8,2,7,1.0,0,0.0,0.6296296296296297,0.2962962962962963,0.37037037037037035,0.3234567901234568,0.296875,0.234375
56,Fittipaldi,1975,Pre-V10,14,8,2,2,4,0.0,0,0.0,0.5714285714285714,0.14285714285714285,0.4285714285714286,0.4285714285714286,0.432258064516129,0.2709677419354839
56,Fittipaldi,1976,Pre-V10,20,12,6,1,5,3.0,0,0.0,0.6,0.3,0.4,0.4142857142857143,0.432258064516129,0.2709677419354839
56,Fittipaldi,1977,Pre-V10,18,7,5,0,2,11.0,0,0.0,0.3888888888888889,0.2777777777777778,0.6111111111111112,0.47989417989418,0.432258064516129,0.2709677419354839
56,Fittipaldi,1978,Pre-V10,16,6,4,2,0,17.0,0,0.0,0.375,0.25,0.625,0.5453703703703704,0.432258064516129,0.2709677419354839
56,Fittipaldi,1979,Pre-V10,17,9,7,0,2,1.0,0,0.0,0.5294117647058824,0.4117647058823529,0.47058823529411764,0.5688997821350763,0.432258064516129,0.2709677419354839
56,Fittipaldi,1980,Pre-V10,28,15,8,3,4,11.0,0,0.0,0.5357142857142857,0.2857142857142857,0.4642857142857143,0.5199579831932774,0.432258064516129,0.2709677419354839
56,Fittipaldi,1981,Pre-V10,28,23,8,1,14,0.0,0,0.0,0.8214285714285714,0.2857142857142857,0.1785714285714286,0.3711484593837535,0.432258064516129,0.2709677419354839
56,Fittipaldi,1982,Pre-V10,14,8,2,1,5,1.0,0,0.0,0.5714285714285714,0.14285714285714285,0.4285714285714286,0.3571428571428572,0.432258064516129,0.2709677419354839
57,Ensign,1973,Pre-V10,7,5,3,0,2,0.0,0,0.0,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2727272727272727,0.2662337662337662
57,Ensign,1974,Pre-V10,11,10,1,1,8,0.0,0,0.0,0.9090909090909091,0.09090909090909091,0.09090909090909094,0.18831168831168832,0.2727272727272727,0.2662337662337662
57,Ensign,1975,Pre-V10,11,6,2,0,4,1.0,0,0.0,0.5454545454545454,0.18181818181818182,0.4545454545454546,0.27705627705627706,0.2727272727272727,0.2662337662337662
57,Ensign,1976,Pre-V10,14,7,3,3,1,2.0,0,0.0,0.5,0.21428571428571427,0.5,0.34848484848484845,0.2727272727272727,0.2662337662337662
57,Ensign,1977,Pre-V10,25,16,9,4,3,10.0,0,10.0,0.64,0.36,0.36,0.4381818181818182,0.2727272727272727,0.2662337662337662
57,Ensign,1978,Pre-V10,24,19,10,1,8,1.0,0,0.0,0.7916666666666666,0.4166666666666667,0.20833333333333337,0.3561111111111111,0.2727272727272727,0.2662337662337662
57,Ensign,1979,Pre-V10,15,12,2,1,9,0.0,0,0.0,0.8,0.13333333333333333,0.19999999999999996,0.2561111111111111,0.2727272727272727,0.2662337662337662
57,Ensign,1980,Pre-V10,16,13,3,2,8,0.0,0,1.0,0.8125,0.1875,0.1875,0.1986111111111111,0.2727272727272727,0.2662337662337662
57,Ensign,1981,Pre-V10,16,10,4,2,4,5.0,0,2.0,0.625,0.25,0.375,0.25416666666666665,0.2727272727272727,0.2662337662337662
57,Ensign,1982,Pre-V10,15,14,4,3,7,0.0,0,0.0,0.9333333333333333,0.26666666666666666,0.06666666666666665,0.20972222222222223,0.2727272727272727,0.2662337662337662
58,Shadow,1973,Pre-V10,38,20,12,5,3,9.0,0,0.0,0.5263157894736842,0.3157894736842105,0.4736842105263158,0.4736842105263158,0.4312796208530806,0.26540284360189575
58,Shadow,1974,Pre-V10,28,17,9,6,2,7.0,0,0.0,0.6071428571428571,0.32142857142857145,0.3928571428571429,0.43327067669172936,0.4312796208530806,0.26540284360189575
58,Shadow,1976,Pre-V10,33,9,6,1,2,10.0,0,0.0,0.2727272727272727,0.18181818181818182,0.7272727272727273,0.5312713602187287,0.4312796208530806,0.26540284360189575
58,Shadow,1977,Pre-V10,34,21,13,7,1,24.0,1,6.0,0.6176470588235294,0.38235294117647056,0.38235294117647056,0.5008276037687803,0.4312796208530806,0.26540284360189575
58,Shadow,1978,Pre-V10,34,23,7,7,9,6.0,0,0.0,0.6764705882352942,0.20588235294117646,0.32352941176470584,0.47771836007130125,0.4312796208530806,0.26540284360189575
58,Shadow,1979,Pre-V10,30,16,8,4,4,3.0,0,1.0,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.3908496732026143,0.4312796208530806,0.26540284360189575
58,Shadow,1980,Pre-V10,14,14,1,0,13,0.0,0,0.0,1.0,0.07142857142857142,0.0,0.2633986928104575,0.4312796208530806,0.26540284360189575
59,Wolf,1976,Pre-V10,25,15,4,5,6,0.0,0,0.0,0.6,0.16,0.4,0.4,0.430379746835443,0.26582278481012656
59,Wolf,1977,Pre-V10,17,7,4,3,0,55.0,3,0.0,0.4117647058823529,0.23529411764705882,0.5882352941176471,0.49411764705882355,0.430379746835443,0.26582278481012656
59,Wolf,1978,Pre-V10,22,10,3,6,1,24.0,0,0.0,0.45454545454545453,0.13636363636363635,0.5454545454545454,0.5112299465240642,0.430379746835443,0.26582278481012656
59,Wolf,1979,Pre-V10,15,13,10,2,1,0.0,0,0.0,0.8666666666666667,0.6666666666666666,0.1333333333333333,0.4223410576351753,0.430379746835443,0.26582278481012656
60,Merzario,1978,Pre-V10,17,16,7,0,9,0.0,0,0.0,0.9411764705882353,0.4117647058823529,0.05882352941176472,0.05882352941176472,0.03125,0.25
60,Merzario,1979,Pre-V10,15,15,1,1,13,0.0,0,0.0,1.0,0.06666666666666667,0.0,0.02941176470588236,0.03125,0.25
61,Kauhsen,1979,Pre-V10,2,2,0,0,2,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,Rebaque,1979,Pre-V10,3,3,0,0,3,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
63,Surtees,1970,Pre-V10,8,5,5,0,0,3.0,0,2.0,0.625,0.625,0.375,0.375,0.42307692307692313,0.27307692307692305
63,Surtees,1971,Pre-V10,27,10,7,2,1,9.0,0,0.0,0.37037037037037035,0.25925925925925924,0.6296296296296297,0.5023148148148149,0.42307692307692313,0.27307692307692305
63,Surtees,1972,Pre-V10,37,21,13,7,1,18.0,0,0.0,0.5675675675675675,0.35135135135135137,0.43243243243243246,0.47902068735402076,0.42307692307692313,0.27307692307692305
63,Surtees,1973,Pre-V10,35,20,14,6,0,7.0,0,0.0,0.5714285714285714,0.4,0.4285714285714286,0.49687783021116355,0.42307692307692313,0.27307692307692305
63,Surtees,1974,Pre-V10,36,28,12,2,14,3.0,0,0.0,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.36107536107536103,0.42307692307692313,0.27307692307692305
63,Surtees,1975,Pre-V10,12,6,2,3,1,0.0,0,0.0,0.5,0.16666666666666666,0.5,0.38359788359788355,0.42307692307692313,0.27307692307692305
63,Surtees,1976,Pre-V10,38,17,6,4,7,7.0,0,1.0,0.4473684210526316,0.15789473684210525,0.5526315789473684,0.42495126705653014,0.42307692307692313,0.27307692307692305
63,Surtees,1977,Pre-V10,36,19,4,9,6,6.0,0,15.0,0.5277777777777778,0.1111111111111111,0.4722222222222222,0.5082846003898635,0.42307692307692313,0.27307692307692305
63,Surtees,1978,Pre-V10,31,24,8,4,12,1.0,0,0.0,0.7741935483870968,0.25806451612903225,0.22580645161290325,0.4168867509274979,0.42307692307692313,0.27307692307692305
64,Hesketh,1974,Pre-V10,14,9,5,3,1,15.0,0,0.0,0.6428571428571429,0.35714285714285715,0.3571428571428571,0.3571428571428571,0.3711340206185567,0.18556701030927836
64,Hesketh,1975,Pre-V10,26,14,7,6,1,33.0,1,13.0,0.5384615384615384,0.2692307692307692,0.46153846153846156,0.40934065934065933,0.3711340206185567,0.18556701030927836
64,Hesketh,1976,Pre-V10,23,13,3,5,5,0.0,0,0.0,0.5652173913043478,0.13043478260869565,0.4347826086956522,0.4178213091256569,0.3711340206185567,0.18556701030927836
64,Hesketh,1977,Pre-V10,28,19,2,6,11,0.0,0,0.0,0.6785714285714286,0.07142857142857142,0.3214285714285714,0.40591654722089504,0.3711340206185567,0.18556701030927836
64,Hesketh,1978,Pre-V10,6,6,1,0,5,0.0,0,0.0,1.0,0.16666666666666666,0.0,0.2520703933747412,0.3711340206185567,0.18556701030927836
65,Martini,1978,Pre-V10,8,4,0,0,4,0.0,0,0.0,0.5,0.0,0.5,0.5,0.5,0.0
66,BRM,1951,Pre-V10,4,2,0,0,2,2.0,0,0.0,0.5,0.0,0.5,0.5,0.4466192170818505,0.37544483985765126
66,BRM,1956,Pre-V10,5,5,4,1,0,0.0,0,0.0,1.0,0.8,0.0,0.25,0.4466192170818505,0.37544483985765126
66,BRM,1957,Pre-V10,6,6,4,1,1,0.0,0,2.0,1.0,0.6666666666666666,0.0,0.16666666666666666,0.4466192170818505,0.37544483985765126
66,BRM,1958,Pre-V10,23,14,12,1,1,24.0,0,1.0,0.6086956521739131,0.5217391304347826,0.3913043478260869,0.13043478260869565,0.4466192170818505,0.37544483985765126
66,BRM,1959,Pre-V10,22,10,5,4,1,22.5,1,9.0,0.45454545454545453,0.22727272727272727,0.5454545454545454,0.31225296442687744,0.4466192170818505,0.37544483985765126
66,BRM,1960,Pre-V10,23,18,14,4,0,8.0,0,14.0,0.782608695652174,0.6086956521739131,0.21739130434782605,0.3847167325428195,0.4466192170818505,0.37544483985765126
66,BRM,1961,Pre-V10,16,8,7,1,0,9.0,0,0.0,0.5,0.4375,0.5,0.4209486166007905,0.4466192170818505,0.37544483985765126
66,BRM,1962,Pre-V10,26,12,3,2,7,62.0,4,8.0,0.46153846153846156,0.11538461538461539,0.5384615384615384,0.41861761426978816,0.4466192170818505,0.37544483985765126
66,BRM,1963,Pre-V10,27,10,7,1,2,65.0,2,1.0,0.37037037037037035,0.25925925925925924,0.6296296296296297,0.5560303893637227,0.4466192170818505,0.37544483985765126
66,BRM,1964,Pre-V10,38,13,8,1,4,70.0,2,20.0,0.34210526315789475,0.21052631578947367,0.6578947368421053,0.6086619683110911,0.4466192170818505,0.37544483985765126
66,BRM,1965,Pre-V10,28,9,8,0,1,81.0,3,2.0,0.32142857142857145,0.2857142857142857,0.6785714285714286,0.6553652650143879,0.4466192170818505,0.37544483985765126
66,BRM,1966,Pre-V10,25,15,11,3,1,34.0,1,10.0,0.6,0.44,0.4,0.5788220551378446,0.4466192170818505,0.37544483985765126
66,BRM,1967,Pre-V10,34,22,19,2,1,21.0,0,15.0,0.6470588235294118,0.5588235294117647,0.3529411764705882,0.477170868347339,0.4466192170818505,0.37544483985765126
66,BRM,1968,Pre-V10,32,19,12,3,4,28.0,0,17.0,0.59375,0.375,0.40625,0.3863970588235294,0.4466192170818505,0.37544483985765126
66,BRM,1969,Pre-V10,25,20,15,1,4,7.0,0,11.0,0.8,0.6,0.19999999999999996,0.3197303921568627,0.4466192170818505,0.37544483985765126
66,BRM,1970,Pre-V10,37,24,17,2,5,25.0,1,1.0,0.6486486486486487,0.4594594594594595,0.3513513513513513,0.3192004504504504,0.4466192170818505,0.37544483985765126
66,BRM,1971,Pre-V10,38,12,7,1,4,42.0,2,0.0,0.3157894736842105,0.18421052631578946,0.6842105263157895,0.4118539592223803,0.4466192170818505,0.37544483985765126
66,BRM,1972,Pre-V10,47,28,19,6,3,14.0,1,0.0,0.5957446808510638,0.40425531914893614,0.4042553191489362,0.479939065605359,0.4466192170818505,0.37544483985765126
66,BRM,1973,Pre-V10,44,23,16,6,1,13.0,0,1.0,0.5227272727272727,0.36363636363636365,0.4772727272727273,0.5219128575791511,0.4466192170818505,0.37544483985765126
66,BRM,1974,Pre-V10,40,24,15,4,5,10.0,0,1.0,0.6,0.375,0.4,0.4271760154738879,0.4466192170818505,0.37544483985765126
66,BRM,1975,Pre-V10,11,7,6,0,1,0.0,0,0.0,0.6363636363636364,0.5454545454545454,0.36363636363636365,0.41363636363636364,0.4466192170818505,0.37544483985765126
66,BRM,1976,Pre-V10,1,1,1,0,0,0.0,0,0.0,1.0,1.0,0.0,0.2545454545454546,0.4466192170818505,0.37544483985765126
66,BRM,1977,Pre-V10,10,9,1,0,8,0.0,0,0.0,0.9,0.1,0.09999999999999998,0.15454545454545454,0.4466192170818505,0.37544483985765126
67,Penske,1974,Pre-V10,2,1,1,0,0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5652173913043479,0.2391304347826087
67,Penske,1975,Pre-V10,10,4,2,2,0,2.0,0,1.0,0.4,0.2,0.6,0.55,0.5652173913043479,0.2391304347826087
67,Penske,1976,Pre-V10,17,7,5,1,1,20.0,1,0.0,0.4117647058823529,0.29411764705882354,0.5882352941176471,0.5627450980392157,0.5652173913043479,0.2391304347826087
67,Penske,1977,Pre-V10,17,8,3,2,3,1.0,0,0.0,0.47058823529411764,0.17647058823529413,0.5294117647058824,0.5725490196078432,0.5652173913043479,0.2391304347826087
68,LEC,1977,Pre-V10,5,3,0,1,2,0.0,0,0.0,0.6,0.0,0.4,0.4,0.4,0.0
69,McGuire,1977,Pre-V10,1,1,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70,Boro,1976,Pre-V10,6,4,2,1,1,0.0,0,0.0,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.25,0.25
70,Boro,1977,Pre-V10,2,2,0,0,2,0.0,0,0.0,1.0,0.0,0.0,0.16666666666666669,0.25,0.25
71,Apollon,1977,Pre-V10,1,1,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72,Kojima,1976,Pre-V10,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
72,Kojima,1977,Pre-V10,2,1,0,1,0,0.0,0,0.0,0.5,0.0,0.5,0.75,0.6666666666666667,0.0
73,Parnelli,1974,Pre-V10,2,1,0,0,1,0.0,0,0.0,0.5,0.0,0.5,0.5,0.375,0.4375
73,Parnelli,1975,Pre-V10,12,8,6,2,0,5.0,0,1.0,0.6666666666666666,0.5,0.33333333333333337,0.4166666666666667,0.375,0.4375
73,Parnelli,1976,Pre-V10,2,1,1,0,0,1.0,0,0.0,0.5,0.5,0.5,0.4444444444444445,0.375,0.4375
74,Maki,1974,Pre-V10,2,2,0,0,2,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74,Maki,1975,Pre-V10,5,5,0,0,5,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74,Maki,1976,Pre-V10,1,1,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
